NodeNo.,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha,PC1pos.PC2pos,PC1pos.PC2neg,PC1neg.PC2pos,PC1neg.PC2neg
11794,15.9674,16.8306,9.88,10.7004,3.79669,20.4814,34.9049,32.9001,14.2837,49.3545,7.21571,24.8544,2.78361,19.7468,9.87503,25.9989,3.77841,16.0033,24.5929,59.3086
11795,17.895,16.6226,11.8426,30.1582,18.7503,20.9806,9.4331,35.9501,16.1541,38.4649,4.84594,21.3347,27.4136,25.5527,14.7697,15.7442,4.47651,13.0924,12.6987,55.6506
11796,16.6044,18.4064,13.4898,26.2317,28.3651,15.5149,39.0769,16.6403,10.3017,22.6437,3.83121,23.8695,29.8948,14.4781,21.8627,13.5411,5.03451,15.1725,20.7555,65.6307
11797,10.6696,21.0552,9.60752,31.9951,29.8346,15.8065,36.7782,43.5715,9.02079,21.5673,6.45876,21.4771,25.1721,24.5722,16.069,10.4155,4.92133,14.7748,25.8428,59.556
11798,14.3673,24.4469,8.06191,14.6609,25.6423,25.0059,40.0826,30.2835,15.8707,18.706,4.4258,24.4654,19.7806,25.3676,19.4333,21.8973,6.19332,14.1764,17.0068,60.0793
11799,18.3297,29.9743,6.16605,28.2698,9.3954,17.214,27.8162,40.8442,15.9596,64.6811,7.95771,25.0678,24.5517,14.8087,8.56833,26.5526,6.5939,12.3752,12.6306,57.1429
11800,15.9953,16.8136,8.98034,29.9456,28.2262,32.575,39.7887,37.0353,1.20035,30.7386,2.5293,24.7355,16.617,16.4462,15.7538,18.001,4.84456,12.8137,16.4285,58.1432
11801,13.8147,34.009,8.18102,16.5204,29.1321,15.5764,13.1326,25.7497,9.70064,31.3632,5.33082,35.1661,15.6354,11.1447,17.6705,15.1146,5.70733,14.82,25.5943,37.8391
11802,11.6259,27.9681,9.58018,17.0627,28.6476,17.0854,39.2623,24.0679,2.6489,59.094,6.58591,22.9661,27.7139,4.7578,15.3425,6.19782,5.84392,12.6516,25.3808,49.454
11803,17.7399,7.66519,9.65579,29.6252,31.7447,16.2198,39.2234,30.0692,1.38835,25.1458,4.86404,23.5171,15.7866,2.42735,15.2726,14.9453,4.24696,9.4103,22.2862,67.2418
11804,10.6969,16.6502,7.8228,24.2934,19.0386,14.4884,24.9292,39.8053,12.2495,28.3145,6.63231,33.8997,21.2182,23.1579,24.7962,24.3283,4.84453,12.9428,24.9529,36.9815
11805,12.0021,33.6264,8.0001,16.5757,32.5131,35.3936,40.1349,46.1343,12.2037,31.4832,7.62266,22.4952,16.7982,11.7085,21.6334,15.8093,4.60199,9.60333,25.4619,55.8252
11806,17.2714,34.1016,11.0347,23.1263,28.8632,36.0368,18.8769,31.9773,17.1455,69.1815,6.40162,35.5134,21.622,21.0275,2.37307,27.61,5.78673,13.7057,17.4623,62.0661
11807,10.6529,22.9154,11.7594,25.1959,32.3705,36.7136,15.565,28.7471,16.1352,31.9478,6.48746,22.4897,15.2268,20.3303,17.5135,22.7389,2.85801,9.76237,19.4515,59.555
11808,18.4208,9.54884,5.04681,2.7866,28.6464,31.3357,40.7995,43.5235,13.9381,32.0828,6.42287,33.2899,15.7793,11.9326,16.4432,16.9416,1.66573,12.2359,18.4943,60.1349
11809,16.6334,26.1385,9.87407,10.0055,28.5727,21.3664,42.2335,37.6712,11.022,71.7022,4.89078,28.5742,26.7827,16.229,14.5492,15.4846,3.43398,14.5571,17.6133,20.4166
11810,17.8883,16.8173,11.0256,15.6074,28.107,15.9402,39.2302,39.9788,16.9788,68.6721,6.00627,23.5875,14.9645,16.9118,22.2917,29.9116,4.51106,10.1776,23.2689,57.5763
11811,18.9593,25.0394,10.6485,5.71196,31.9361,28.0991,31.9194,42.3511,3.67679,69.8088,5.27616,24.3047,28.3972,1.41837,25.6983,5.16724,6.61996,9.75645,17.2008,67.2404
11812,18.5407,25.7561,9.54483,26.3863,18.953,23.792,38.1065,12.4346,15.2595,66.6666,6.74745,24.3505,26.3788,22.0452,24.471,30.1356,5.939,12.9366,17.0724,59.9781
11813,18.8766,32.8463,2.8671,31.4376,19.4736,16.5229,33.7626,23.4362,10.3504,69.5877,6.71275,20.052,16.734,23.7241,4.74061,15.2371,6.02837,12.6217,21.131,58.9807
11814,15.3602,22.3686,11.319,14.0211,31.7816,33.2152,21.9947,40.3882,8.99439,50.8623,5.46905,21.3705,13.7939,13.9348,9.42329,5.40615,4.80238,12.4041,25.4508,49.8269
11815,17.3314,33.6043,11.4942,29.2556,21.1605,22.4203,39.3526,32.9537,16.9443,68.7935,5.7222,24.3508,16.114,24.0131,20.151,28.4875,3.33768,15.3058,9.88452,58.1475
11816,10.7342,16.5108,6.58848,14.124,29.3154,35.4719,40.9043,32.2339,14.4503,63.3481,7.63313,27.5973,19.2508,19.9815,11.8351,14.9845,5.87299,15.7237,20.8061,60.6397
11817,18.4114,32.5983,6.95414,18.7023,28.8017,3.35691,27.0802,45.8511,7.11363,31.7836,4.23146,35.4248,15.5272,12.8253,13.917,11.0599,5.7092,12.3412,15.3688,63.4663
11818,10.7151,31.6512,10.0692,29.7352,30.7327,6.60075,35.8245,46.471,13.4995,58.5459,5.00341,21.6001,17.7217,26.1611,16.6613,14.8005,4.01156,13.3279,21.4122,65.2141
11819,5.88243,22.8125,9.4544,30.5915,28.3462,18.0537,39.0709,49.0419,16.9983,31.2796,6.92624,9.11598,30.3563,10.1996,11.2404,24.695,4.62646,12.7977,23.7718,64.6291
11820,17.0066,16.7699,7.78013,25.6959,28.6261,27.9721,43.2085,22.0311,7.15224,63.8886,1.47302,23.1765,7.65263,4.52294,7.04061,23.9252,5.93859,12.9674,17.0263,63.8395
11821,16.7239,17.3725,9.05359,13.9823,17.4315,9.75011,12.3081,41.1514,14.991,30.054,2.63333,24.5645,27.8449,18.1038,18.9188,18.649,2.84305,10.1557,19.2001,58.3708
11822,19.0954,16.8778,8.51464,21.4389,21.7284,32.2819,38.4606,27.4804,10.9641,32.0646,4.70764,22.5083,26.2258,20.4605,25.0726,21.3942,6.05323,11.977,22.5694,61.1388
11823,18.9513,16.6706,6.02345,22.3494,32.5481,27.6674,38.6554,11.846,9.26385,62.6781,7.51788,35.2764,29.8956,25.9162,12.6534,31.5652,4.25346,9.88593,18.3274,58.931
11824,17.2412,16.6787,11.2017,23.9919,30.1624,17.1069,38.0473,19.277,14.4381,41.3496,5.47127,23.8296,16.2648,25.902,15.4867,14.4243,4.60163,15.2912,18.7907,64.8655
11825,15.5897,3.63179,10.8207,24.1524,15.5802,25.211,38.8252,34.3043,9.6556,68.112,4.8774,22.1569,15.1904,20.0996,5.3652,20.0984,5.73502,12.9523,18.2931,60.8205
11826,16.918,19.0418,12.4998,29.412,29.3027,7.21728,26.473,51.108,12.9796,10.672,3.16873,34.3173,17.4928,11.1887,15.8416,15.4663,5.01718,11.7625,19.6113,60.0024
11827,15.298,33.9014,10.7233,32.0334,30.6618,22.3889,40.4084,13.0724,15.0451,62.8825,4.66005,22.8377,23.1374,12.5222,17.8506,15.1577,4.65104,16.0454,23.6215,63.1047
11828,10.7087,15.4483,3.29293,17.5773,28.4721,16.1034,15.3494,9.70014,10.5553,68.6272,5.24914,28.4757,19.9557,9.09022,14.8969,19.6,3.35037,12.6386,21.4819,59.6693
11829,11.4284,12.5816,14.318,28.3034,31.1631,15.9583,39.7295,46.6037,15.3615,44.9695,4.15795,22.4568,19.7068,11.2426,14.5234,15.2492,3.52969,13.8382,18.2797,51.0381
11830,4.18692,20.3782,11.0578,20.887,27.5166,13.8601,37.7718,44.6447,16.2938,38.8005,7.2727,22.1045,26.014,22.0544,25.3594,11.9722,4.03516,15.6677,18.5904,60.5449
11831,17.7308,27.5836,13.6494,26.307,10.7444,31.9039,34.1971,44.2855,17.2901,47.3857,6.62528,22.5647,20.7163,23.6562,20.1901,15.8364,3.30321,9.19216,14.725,60.4548
11832,5.06843,30.1109,7.78518,31.3148,28.3542,27.1613,37.1318,37.5045,13.7628,40.8176,5.5638,24.1964,20.5749,19.8727,21.509,16.2542,6.07226,13.2576,22.9992,58.8147
11833,10.184,23.8675,12.5922,26.8828,30.3254,36.1128,20.4141,33.0943,6.15076,61.9938,5.33126,14.4561,26.9454,15.3503,24.9404,22.9391,1.83683,14.2657,17.7493,60.9296
11834,12.7504,26.3318,6.37951,30.7299,23.2118,30.2036,38.0282,22.1944,7.98356,13.162,4.95043,19.2241,17.3849,22.7238,6.6965,31.0699,2.78046,8.89766,23.8738,52.5295
11835,16.3296,16.0068,10.5426,28.1983,28.8038,10.0352,19.6348,39.0797,16.8188,47.7268,5.76916,24.103,27.527,24.9122,17.0761,15.2305,3.59884,11.9243,20.4842,54.2942
11836,18.4999,25.2525,9.43352,26.5577,27.6458,16.1025,42.8035,35.3083,14.5931,55.1039,5.99395,22.9191,25.8057,18.9856,10.1479,15.3474,4.57334,12.4464,14.8985,53.2
11837,2.49409,6.25026,12.7211,27.3796,28.9032,15.6628,35.9647,48.6443,9.97912,30.1611,5.68097,13.5426,12.0983,24.2534,11.846,10.3333,6.04913,13.4071,17.2185,61.0159
11838,17.3228,17.2864,6.81239,29.8127,24.0134,30.8709,36.2438,39.1525,16.1132,13.3391,6.27269,22.6805,29.4616,13.1162,13.1054,9.30385,4.32075,15.0871,19.3689,60.8433
11839,10.739,16.7203,6.75217,15.992,17.899,18.9786,42.4337,4.07038,14.0322,31.0817,4.68314,36.0751,17.7591,4.18323,11.3785,23.4596,6.42141,12.4814,14.7239,65.0836
11840,18.9977,33.2724,9.88498,16.2852,32.1178,23.4364,31.2773,40.1257,8.78599,43.0903,6.28867,25.3769,25.6286,11.9182,23.8838,19.6914,3.74427,10.2642,24.3867,60.8848
11841,11.431,20.4248,10.3646,31.6685,19.4093,21.8456,21.9429,36.8076,1.57137,37.2198,3.87486,35.9561,6.72524,13.7654,13.0606,8.82778,3.53719,12.5134,24.799,38.119
11842,8.41976,17.6305,11.6864,24.9044,30.0158,28.4521,36.8216,20.4402,5.55234,60.6371,5.09857,23.2789,18.5649,12.1998,22.9619,26.1524,4.7003,9.79606,16.9186,66.4714
11843,6.37242,16.5958,12.6687,14.1479,32.4774,16.0998,9.71941,23.8684,16.205,53.8078,5.18543,22.5506,23.8071,24.3715,14.2979,12.6903,1.44379,12.349,24.4723,39.2886
11844,18.7173,28.7008,12.1615,15.4273,28.8889,32.9402,25.0031,37.3412,16.3389,41.4846,6.95318,35.0683,16.348,16.4643,2.59462,5.53613,4.09666,11.275,14.2351,61.5851
11845,10.6675,19.432,14.0359,31.1791,29.0159,31.8149,39.0542,40.7134,15.387,66.6046,3.10253,30.925,16.1697,11.3213,11.7962,21.8933,3.93371,14.3662,21.6856,59.6568
11846,16.5227,16.4745,7.44971,29,4.11016,24.5993,32.6023,21.6331,11.4238,70.8745,5.76554,24.564,22.6534,21.0706,14.7569,16.0222,4.47777,13.1806,8.48241,67.7573
11847,10.8956,16.6779,11.3528,24.4283,32.0407,27.304,26.8395,33.8077,8.72286,61.3468,6.40587,24.0718,30.3045,22.6079,11.5841,25.2613,5.50003,12.4096,16.7033,60.32
11848,18.243,16.5933,13.3179,16.2153,29.1715,26.5514,29.4437,21.1994,17.0556,70.2749,5.0012,21.3543,15.5121,25.7956,15.2899,27.0216,4.08034,7.93957,17.4013,67.3857
11849,11.4136,16.7916,13.7352,29.7096,29.1615,12.9023,40.2918,50.8333,10.0478,11.2215,4.11269,34.2491,29.3772,25.5096,15.5998,16.1348,1.88994,12.6376,24.5958,50.6486
11850,14.1753,17.2149,12.5627,29.1191,28.726,31.1665,31.0176,43.7763,1.99655,30.6059,2.13307,21.7387,19.4862,10.4527,12.1573,23.0086,5.67648,13.107,24.5071,67.5733
11851,13.8885,28.2551,9.83166,16.2424,27.9061,10.0141,36.7385,40.1355,15.7246,16.5854,7.1065,25.0884,30.1205,19.7412,10.7691,15.0253,5.57501,14.8484,19.039,60.7568
11852,13.2497,13.4925,8.35897,14.7815,18.9884,30.8857,41.6588,14.9333,9.49098,70.1072,7.74474,23.4328,18.1636,21.6727,16.2551,16.0467,2.27139,13.766,20.3354,66.0811
11853,17.5292,16.7556,10.8575,30.1752,30.8901,31.0543,40.1626,19.0408,14.4435,31.3985,3.3051,22.6912,20.4241,15.7829,14.9521,28.9309,4.29393,15.7392,24.3502,65.6124
11854,11.0801,5.92748,11.2682,6.1439,31.731,35.8386,33.6608,31.361,9.09459,56.4459,6.35803,21.8012,19.5786,13.7156,20.1681,21.5363,3.53283,15.4269,17.8244,53.1904
11855,10.8887,21.3544,12.9791,14.4479,28.13,34.1474,36.6182,40.435,16.8502,58.3806,6.61091,24.804,25.7963,6.25612,13.8951,22.3301,3.3625,12.7205,17.0407,53.8547
11856,8.1001,33.8131,11.0846,30.3468,21.8242,23.2585,39.4831,37.8742,9.08271,70.6036,5.4867,23.7432,18.6482,12.1362,22.8735,30.2208,5.01835,12.8807,13.7373,53.595
11857,11.3418,6.29057,11.5312,6.50927,11.1097,21.9546,36.0021,31.9178,9.57218,45.7481,4.367,22.5354,4.13473,14.2829,15.7968,16.5378,3.04074,15.1112,24.0476,44.0439
11858,10.997,30.6705,11.1855,15.6437,11.1793,35.063,37.8239,21.5582,3.8294,52.7018,2.55571,26.6943,9.24097,19.0162,15.4157,14.7263,5.59758,10.6128,24.4443,52.5896
11859,17.1341,33.6081,11.8668,16.6144,24.3081,15.8969,40.1967,18.8533,13.1904,49.2688,4.69539,32.9864,28.0856,25.0796,20.7976,22.426,5.58802,16.0987,18.2128,50.5062
11860,18.5885,32.6006,7.92289,17.5221,28.452,20.9289,35.9915,32.9523,9.66557,31.1828,5.88186,28.1125,28.9608,23.4893,21.2434,16.8545,4.21278,9.48982,18.2995,50.381
11861,15.1037,26.7128,7.6114,29.0954,32.2821,18.0407,39.6757,13.4051,3.99702,65.5469,4.96722,22.6263,4.20455,11.4791,12.6025,5.29681,5.97769,13.3887,15.8979,56.8024
11862,3.26666,17.0923,4.11614,12.7197,29.1143,28.0521,5.95525,19.9086,13.7313,72.0868,6.80869,28.6287,15.5987,17.7278,15.2723,17.1478,3.03003,11.2003,17.7435,46.3264
11863,17.2765,33.3743,2.87978,19.1007,28.9122,26.1995,18.1518,21.4508,12.7721,35.4138,6.20679,31.6527,16.1423,13.0269,17.8063,27.977,2.44316,14.5998,13.1996,36.0928
11864,9.68739,14.4557,7.51096,28.7881,20.5104,28.5641,40.7918,11.3303,12.771,50.8984,5.69544,34.1155,31.0566,23.9395,6.12655,25.8285,4.5339,9.82738,24.2499,59.5568
11865,10.7629,21.0737,9.62444,30.0093,30.3766,33.8717,40.3758,21.2983,12.4956,21.4591,2.01804,35.5445,15.4185,6.79627,13.1892,15.3755,5.65006,10.5238,24.0761,61.0139
11866,12.7796,30.9658,11.0541,25.1193,29.2557,7.33832,11.2922,46.2755,9.77149,43.1463,5.97284,23.1639,20.1183,26.0901,12.508,20.5618,4.50107,12.6756,18.0172,54.0684
11867,16.4598,24.5267,10.7961,24.1484,29.2471,29.5688,35.8996,43.8448,12.1123,69.5561,4.9664,23.7958,21.1356,3.66265,7.96548,23.9043,4.29879,12.9195,11.8693,55.2814
11868,17.2326,26.3638,9.90862,18.5729,31.9018,16.0329,37.3359,6.84976,16.13,68.3039,1.77743,35.4104,18.6273,21.7235,24.5722,24.1945,5.88564,15.4716,18.7988,59.2065
11869,10.8059,23.7577,9.28614,24.1782,28.5588,30.7184,20.397,49.7898,9.18012,37.6385,5.1988,21.5055,24.0036,17.3602,8.8769,13.9825,4.55841,12.4812,9.12332,61.4365
11870,14.7658,16.6476,7.68804,30.4956,29.6035,15.9041,37.4818,34.6473,16.6209,63.5147,5.03357,22.7224,10.1231,19.4062,11.918,18.3149,6.29877,15.0636,21.7798,62.3858
11871,16.6925,18.6111,9.65372,31.0114,32.7935,25.7115,19.2361,21.6167,16.8637,28.4739,3.59218,33.6608,20.8982,22.2797,23.6729,12.8037,5.95412,9.71831,17.0472,44.7599
11872,17.5628,16.4669,3.03829,30.2972,32.3405,16.1044,35.3718,42.0078,11.2686,31.7107,4.66588,28.9548,21.6561,20.8711,19.7079,24.3551,5.6572,9.99756,23.3353,60.5097
11873,16.8591,22.7146,8.54861,26.4329,19.3436,20.4082,35.898,21.9114,13.3436,64.0689,4.706,27.2435,23.3126,20.2242,2.42503,15.5039,2.78695,10.8257,20.2836,62.0916
11874,18.8319,27.8586,7.48298,15.4458,30.0155,31.2844,19.3887,30.8935,9.07743,70.0486,4.76044,24.2622,17.3574,20.2219,14.6015,17.57,3.81163,8.86943,22.052,61.3655
11875,16.5556,11.6746,11.0708,26.6023,30.4426,16.0354,40.7936,48.2924,8.71646,25.8098,4.22288,34.4204,28.5727,23.7122,17.0088,24.324,3.39442,12.4792,19.7144,61.2665
11876,19.0466,31.7532,10.8919,26.2478,20.3641,32.441,36.6124,47.4723,16.8118,34.0221,6.42551,22.0537,18.0568,20.3772,14.5488,15.385,1.52229,16.3038,18.3346,60.3205
11877,19.2052,32.9436,11.2109,20.505,28.6697,5.90509,36.0388,38.3898,15.6248,63.4709,7.47388,27.475,26.4196,18.7897,13.9096,14.7377,6.504,13.6834,18.6774,68.6979
11878,15.8199,16.4988,8.14544,22.5068,28.4989,34.4114,25.0619,47.4764,2.78934,20.1036,7.69563,30.2615,27.5848,12.3522,17.8072,6.91144,5.47998,9.9079,20.5592,60.4829
11879,16.9228,9.05473,9.70304,17.3316,21.7522,28.5937,40.9944,47.3153,14.1849,46.9943,6.15989,23.6489,26.7546,11.2653,21.5515,15.2617,2.78079,13.1597,17.2839,65.4099
11880,18.0521,25.4612,9.80069,20.2218,32.2294,27.5172,20.7258,33.9692,10.2971,32.1293,4.64963,23.0418,4.51942,23.1868,5.18063,15.3729,5.35924,12.4003,17.4088,44.7623
11881,11.9449,28.5261,10.6005,14.1383,29.1362,4.31395,40.595,23.3326,2.1069,65.2375,6.41286,24.343,30.194,1.72267,8.71245,14.6892,5.35447,12.14,17.887,54.1923
11882,15.2953,9.40237,6.67994,23.7673,29.7281,34.9674,18.1637,30.0854,9.61619,49.9363,4.52376,24.6218,27.9982,25.8273,23.5397,15.3974,5.51833,18.6097,18.3179,57.0568
11883,17.3474,24.5286,8.31357,25.1051,30.285,11.3954,33.0668,35.4967,9.42302,57.6178,6.89722,47.1934,17.2334,16.7485,14.1555,8.2239,2.83531,16.2679,20.9919,41.0872
11884,18.9282,16.2355,7.52989,31.1518,27.6234,2.92893,40.9912,25.1742,17.4389,31.3223,2.77103,36.252,16.0248,16.9212,15.0993,21.0329,5.66202,13.7709,20.1692,59.8851
11885,16.3298,16.77,10.9831,9.8176,29.1294,24.2287,39.4919,33.1211,2.85557,60.401,6.38092,23.6939,17.8269,24.6909,18.5263,23.3209,4.5123,9.59419,18.3672,50.5318
11886,19.0197,33.7571,6.99586,26.7573,29.2843,11.4934,29.7789,43.5939,8.66055,31.7709,5.99188,23.3301,16.3878,20.2588,13.0548,26.5931,6.01352,13.3112,21.8845,62.0543
11887,15.8993,16.9054,10.9595,31.1302,28.5581,20.6079,36.4354,36.7369,16.1943,53.8644,6.75036,23.2101,15.3908,25.8813,13.1856,27.1333,4.55516,14.8379,22.9776,65.9363
11888,10.8549,16.4838,11.7163,30.0255,26.3624,16.7046,5.40376,21.7264,16.0307,62.4849,7.05596,24.8294,16.0788,13.1619,15.4243,10.7053,3.6945,13.4647,15.0559,61.8607
11889,10.8953,29.5301,11.0372,28.8998,30.4125,16.9185,40.1662,23.9225,10.1412,70.0534,4.85847,25.3381,19.6756,13.3324,5.46238,29.2698,4.48535,12.8083,19.2281,64.7449
11890,17.3692,25.6013,9.63434,24.3099,33.28,17.5942,35.1315,29.0893,13.7792,49.3773,4.70886,10.4649,20.0938,24.9243,24.1931,22.6236,2.47776,14.8197,18.376,68.6075
11891,18.5752,17.0419,13.6905,7.60559,30.5308,19.0265,23.872,44.9275,9.956,68.0021,5.02264,36.2443,29.4898,15.858,18.6702,7.93237,4.50898,15.0396,16.9968,59.4027
11892,19.1598,20.7467,11.1455,27.6376,29.1912,31.9067,23.1121,40.1265,8.06624,40.3395,3.13863,24.1793,27.555,12.196,10.147,14.6568,3.22022,12.5121,22.1851,64.3468
11893,17.1181,14.9299,9.67502,26.0221,32.4427,15.2212,21.5273,40.4455,4.14564,56.5441,6.69484,23.4387,21.614,23.8885,16.227,30.205,4.22273,12.9344,17.705,54.1078
11894,18.6738,4.01797,9.87448,4.06321,3.97677,22.3806,35.8891,38.6136,14.8571,26.1689,7.27193,34.4837,20.8863,20.6814,11.8917,22.2741,3.04296,13.0832,23.0874,53.5856
11895,9.4406,16.6863,2.87469,16.1978,9.37984,23.9723,33.7463,42.0348,10.7243,44.3221,5.15096,23.0954,25.1057,14.6653,17.4551,28.7348,5.59329,14.1754,23.5203,61.56
11896,10.9811,17.8527,7.52797,29.3707,29.3603,15.8891,40.9323,38.4643,5.52535,33.0207,5.47084,22.0411,16.7463,19.6189,22.661,25.3579,4.29698,12.9773,11.7099,48.5838
11897,10.849,16.7239,10.6296,26.3768,29.5415,26.634,45.7119,25.6614,14.5234,72.3498,5.14129,26.9646,23.341,20.8999,4.63641,5.12987,3.75584,10.251,17.1152,51.5378
11898,18.1983,24.8609,10.1018,16.2171,32.991,25.2753,41.393,27.1627,16.324,70.2311,5.36722,6.9625,7.15788,29.4125,23.9351,14.7931,6.02203,15.3963,17.8031,52.7842
11899,3.9807,18.2181,9.57178,30.085,33.3202,27.2521,34.4772,38.8484,9.17246,59.2391,6.14341,24.3073,26.5799,11.8518,3.21064,17.9501,3.996,12.8615,15.7572,62.2974
11900,10.893,3.66642,12.5945,30.8187,15.7131,16.0658,38.0945,41.4137,9.12944,35.0891,3.9487,32.2641,16.7394,22.4001,14.2154,10.5157,6.54635,15.1685,10.6013,61.4149
11901,7.38541,16.7566,7.56021,29.7804,21.3652,33.0132,10.8158,41.0157,14.1196,37.4383,5.12763,17.1069,17.765,11.5268,19.6208,10.9285,1.78143,10.0817,23.6619,55.5638
11902,12.1173,27.1006,6.10158,18.837,23.0494,25.1904,28.8189,40.6271,3.01209,29.8474,3.54352,24.7428,11.8086,26.0483,11.034,15.1607,5.6875,12.3494,17.1461,60.9709
11903,18.047,22.1131,7.16139,17.4102,29.0848,20.7202,20.3732,41.482,17.4926,63.8421,5.30054,24.6494,28.659,25.6895,13.1913,22.9739,3.91864,12.6739,14.5742,60.6172
11904,10.6921,32.6677,10.6387,22.4087,13.8339,20.9357,15.0183,23.5703,1.14022,40.3488,6.03047,24.7496,30.7864,22.7974,14.846,15.4314,6.26462,11.5843,16.4401,58.456
11905,18.8207,30.8773,6.91891,26.846,4.49239,34.5478,30.634,14.1342,16.678,31.6056,4.55856,24.1479,16.9889,7.75115,21.6304,15.3835,4.42669,12.8062,23.1675,57.4338
11906,16.9834,32.4691,4.45636,28.0659,20.115,31.3151,32.206,46.5192,14.5752,36.5413,6.13311,25.2627,27.516,12.8507,14.7218,21.2448,4.26247,9.95131,20.4895,54.8045
11907,13.8773,16.8031,2.84546,15.3507,29.777,32.551,41.5311,50.733,14.4319,51.7009,5.2092,24.7262,28.2323,16.7868,6.25872,18.3846,3.30916,9.16995,18.4347,63.7049
11908,6.94302,16.3219,7.25746,14.362,29.9379,16.4221,19.2489,41.2626,12.0351,32.0279,4.52827,10.03,19.3379,17.1752,12.4215,16.0436,4.77674,12.5227,15.0025,66.337
11909,10.8207,19.302,10.802,25.6594,30.1198,30.9496,41.2148,27.6001,2.09002,16.7561,1.57259,24.9225,30.8131,24.0398,22.1496,23.399,4.478,10.0593,23.6454,56.495
11910,16.2419,19.3078,11.169,18.3198,30.013,12.8279,24.053,10.1764,12.9244,12.7273,7.21459,30.7153,16.0356,14.2325,13.7694,25.9462,3.50281,10.76,23.3893,45.1632
11911,10.5633,8.62346,7.00602,26.7285,27.5972,28.6751,39.5237,42.9516,10.759,65.4482,2.19873,29.5031,10.9387,19.7387,15.8006,22.0831,3.41682,14.524,17.6815,69.579
11912,19.159,26.444,12.2769,14.6758,31.187,30.6837,37.0648,33.8438,15.8933,33.5617,5.33709,24.9323,29.7016,20.7106,15.2134,9.60243,3.70479,15.5118,13.9863,62.274
11913,14.4832,25.6107,8.66203,29.8369,31.0564,14.2407,40.3862,33.2375,16.3041,25.7764,5.61597,24.7726,16.435,24.5,11.8835,14.7305,3.35442,12.7167,18.6774,60.3166
11914,17.5038,16.6248,14.6553,24.9512,29.5756,22.8399,41.8497,39.5288,16.3183,67.1563,4.5726,23.2762,30.2549,1.6293,11.734,21.6819,2.29987,9.69883,16.8431,63.4299
11915,17.9392,16.6595,11.7886,15.0394,19.6851,30.7963,19.8804,47.8259,13.9977,29.3871,3.55323,23.2342,15.8802,16.1081,10.5209,15.6622,1.48175,13.1807,22.5947,58.8546
11916,17.3033,29.2438,10.2745,16.5431,27.7588,27.1861,44.4524,27.5417,16.039,71.3133,4.22601,21.7564,16.4859,18.113,11.125,15.3936,5.54908,13.4236,15.9417,61.2258
11917,13.9232,16.5721,11.1956,10.7683,23.349,34.0313,37.1182,5.92572,10.1638,55.3525,6.16171,28.9764,20.5975,14.4588,9.26885,17.1288,5.27979,13.7304,23.5409,66.7885
11918,13.2881,31.9022,10.3339,29.9544,28.9504,30.1467,21.6275,22.8548,9.28836,48.9682,6.36739,38.9125,20.7314,3.76706,15.2567,21.3008,4.83437,12.8753,19.2981,55.2034
11919,11.0744,33.0781,12.214,24.8198,33.1284,16.9926,39.1538,2.90348,15.1531,13.2393,1.75352,24.8527,16.5715,11.7293,11.4033,14.4041,5.78175,13.3716,21.7202,62.828
11920,16.3566,16.7459,13.6084,15.2676,29.7322,16.6178,40.0311,28.8578,13.5596,48.5689,4.80195,25.7711,2.84404,21.2856,22.6059,12.0887,5.25092,14.8945,18.386,36.5298
11921,19.5119,11.3633,11.1152,31.1488,29.4956,7.97814,35.8424,23.2345,9.5579,32.8237,4.37924,24.1708,18.4146,9.7878,16.1718,27.0895,4.24094,15.1188,13.6215,56.1814
11922,17.2141,17.4336,12.6405,29.4585,24.1924,27.9763,40.8192,22.3438,12.1462,72.4583,4.65108,24.2379,17.9408,11.2516,19.7358,21.346,2.74899,12.6446,17.0123,68.4053
11923,16.9769,28.2707,7.93758,22.9127,29.752,16.4477,40.0944,21.7666,6.5831,47.4579,5.35469,34.5873,13.067,18.2903,14.893,15.3554,1.7407,15.7178,23.1113,51.7261
11924,10.8985,16.7816,12.0211,26.5517,32.9431,28.9047,28.2572,20.2086,17.0419,54.1313,4.55258,23.7948,17.1271,11.7658,11.1267,21.7743,4.27769,13.5281,15.5544,62.4288
11925,5.88273,23.2323,9.9524,21.0281,30.9816,33.18,36.3087,41.0669,14.224,59.7855,4.05997,25.3,19.3015,25.4491,12.9048,15.5325,5.34241,12.49,20.5911,60.8286
11926,18.6678,24.4673,8.99651,30.5916,21.7063,21.2972,41.0622,47.9845,5.7281,33.4156,6.37669,24.4336,25.7327,20.6186,23.8406,13.3481,3.11957,9.88998,16.6185,62.4121
11927,10.8981,15.1337,11.1671,31.3883,8.32771,14.4306,41.2616,20.2998,9.79358,41.846,4.7339,22.4144,16.0747,20.749,15.3197,3.05155,3.82303,12.879,20.7429,27.7219
11928,12.432,21.3581,12.4796,25.1264,29.1132,5.74801,13.0711,32.2942,17.6587,69.2521,6.06746,31.6973,6.84345,25.9669,11.5809,18.6003,1.95979,15.6265,12.6177,60.5858
11929,17.2841,19.3604,13.3035,25.8065,22.8439,20.0989,44.5192,22.3007,15.0999,63.4339,2.8501,23.4372,8.72709,21.8459,16.3897,24.5169,4.11866,15.1197,8.65383,65.7245
