NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha
3644,14.7644,16.6176,23.5338,11.9767,2.2166,4.85422,5.78622,11.3426,2.77934,14.4311,20.8588,21.7621,5.55815,14.8858,11.4541,15.5968
3645,15.0325,17.3693,39.7648,5.34357,2.34088,24.3756,6.88647,11.5635,4.37665,12.2737,35.7438,16.3613,4.19499,6.57431,32.8525,8.95926
3646,27.5968,13.1495,26.6085,5.97359,5.47648,7.01219,3.76816,36.9832,1.31259,30.8503,18.1542,3.5413,3.35846,9.45645,117.088,35.2368
3647,3.54754,13.8867,33.8406,17.3284,5.76317,21.6281,11.8847,10.7778,2.78313,29.4223,16.7026,2.62052,8.47035,7.76989,29.362,26.1544
3648,3.81127,18.3691,22.4983,12.1016,3.13493,9.69448,17.2419,5.28431,5.20067,25.8106,12.1281,9.4712,5.29252,4.20901,37.5243,24.9071
3649,5.38604,17.9914,19.371,14.0419,2.37243,21.4193,10.733,6.80985,4.42906,68.6443,20.9452,15.0703,8.9891,4.64753,12.3576,11.6641
3650,4.16372,9.95088,11.2079,4.02527,8.04289,24.8545,14.3259,23.0934,2.75094,14.9338,14.7193,1.22848,3.74438,35.6703,38.7998,13.9735
3651,26.0669,36.5812,18.0429,1.54744,5.98598,9.16519,17.718,8.72884,18.2988,30.5336,18.4858,23.2519,14.7002,14.9761,46.1571,154.178
3652,9.43622,45.5917,14.4519,17.5951,3.85889,4.79105,13.8424,32.05,2.90102,22.2583,46.1988,15.6098,5.27175,10.1871,49.5653,43.2918
3653,4.47712,9.8904,24.2369,7.97423,6.13361,9.22024,9.08779,10.5083,6.21404,139.321,15.8772,19.4656,4.13039,4.65691,135.768,63.9558
3654,3.57136,17.1236,27.5428,9.33288,5.81899,4.85165,12.889,8.82446,5.39783,19.828,14.5261,22.7795,8.07554,5.01695,8.8795,29.8449
3655,24.9855,10.3893,70.057,6.94698,4.48781,18.3603,4.84933,11.49,4.98952,23.0006,20.2328,5.91564,19.0549,30.2146,13.5182,9.93735
3656,10.393,13.8461,47.8922,6.69661,2.85651,3.68737,13.8571,14.9137,5.88696,30.5826,11.8917,11.0576,5.58744,4.79117,70.6402,31.8267
3657,4.96481,9.52659,118.507,7.39958,3.31901,6.65283,3.53804,2.88562,1.16431,25.6553,14.5866,21.7349,14.3139,31.7714,70.5525,34.7846
3658,18.3632,9.38002,7.39102,13.2133,3.25114,19.9074,21.2745,10.7907,2.81158,25.8502,14.2664,2.97951,4.23805,11.3212,9.04469,25.7264
3659,22.9617,17.6269,13.9857,5.68143,6.7143,5.95189,9.81761,49.3741,9.11048,23.3601,61.2188,21.2283,6.75855,42.5502,31.0803,34.6416
3660,15.0167,9.64584,26.6832,25.8116,2.87392,10.4494,11.2453,24.2464,11.5991,32.341,14.0125,22.5142,10.7943,18.4599,45.6618,25.6702
3661,7.25116,13.7179,33.8274,8.13311,7.79259,13.6447,19.2118,11.7805,6.30541,17.588,20.456,11.5457,4.33553,8.6623,9.00683,33.4546
3662,2.49897,19.5431,20.7683,20.7643,3.00891,18.9502,16.6014,10.7267,3.62314,17.1044,76.4225,13.0366,17.7029,32.5063,41.5388,8.70942
3663,17.0786,14.3098,130.843,25.065,5.77523,11.3907,5.99916,7.84169,9.08852,26.3558,16.6291,8.61116,18.3571,1.0368,74.4641,29.6175
3664,21.0308,10.5592,12.6774,22.4785,8.01587,6.08493,17.3609,29.2696,8.46506,29.0202,17.8517,8.23735,5.08902,5.46324,46.85,77.6251
3665,14.142,58.1947,62.2176,7.30228,4.26656,9.12293,2.91336,14.1727,4.33845,22.1232,14.0745,16.3369,3.79949,4.55998,18.3054,34.9264
3666,19.8164,18.6274,29.3839,10.8104,0.989951,7.54796,12.8085,13.5002,0.97187,28.3957,19.502,9.95289,5.35355,37.1871,46.915,190.6
3667,5.23663,13.3624,16.9336,25.2528,0.973514,9.55484,3.64108,11.7285,10.2463,28.2699,91.777,3.87817,9.53123,3.30106,47.2078,32.1898
3668,5.79349,17.5367,22.571,6.22179,2.34205,9.83336,10.4212,12.077,15.027,12.2652,13.9787,21.3468,6.76396,23.3455,47.1001,16.5227
3669,5.26096,9.69301,15.2506,9.49194,4.17815,7.17939,8.70489,6.43711,4.75744,10.4581,16.1286,22.2304,16.4408,21.6122,187.666,32.3763
3670,3.93539,17.2423,22.3085,7.2082,0.532263,12.5986,7.38915,38.1542,19.9746,26.0733,14.2736,5.7082,3.00377,5.74328,178.369,27.5616
3671,3.51212,11.6336,28.9683,5.38066,1.15297,6.45815,9.54473,11.4535,11.5782,22.1016,28.8261,4.65396,20.2216,9.77671,46.9511,20.7566
3672,17.2488,14.8689,45.8957,14.0345,1.91257,6.50451,14.006,16.1046,15.0112,28.3083,30.4945,16.5384,13.7366,43.0276,19.5969,11.2455
3673,12.3983,12.6976,33.6404,7.47573,6.29246,9.44637,3.39232,48.8906,8.38385,10.7129,43.9613,24.8905,3.04457,4.69089,8.59006,24.5545
3674,16.5657,14.9548,128.725,17.2436,2.35925,22.9455,7.02672,30.1752,12.2731,42.2213,14.5064,17.6127,10.7501,9.21212,9.29091,34.5591
3675,26.8892,9.15405,28.5536,25.8512,4.42687,9.2431,9.76343,14.3269,9.2185,49.1327,22.8557,2.5872,4.13528,6.08141,93.7408,33.6092
3676,22.2628,17.4083,29.3706,6.44268,5.97115,10.8772,9.79089,10.3573,19.4045,13.4906,9.73918,11.6535,3.6638,20.4544,52.6761,32.7888
3677,6.84589,17.0105,11.688,6.71223,3.81507,11.8806,8.16499,44.3809,8.15647,20.3492,10.0471,18.4112,3.82167,4.66725,47.7262,32.6334
3678,3.59228,11.9257,30.2107,8.33925,7.90259,7.92935,3.86109,27.6764,1.86992,27.2524,16.7442,3.34007,7.00089,15.6631,20.5897,19.2942
3679,5.09717,14.8634,21.9787,12.1476,7.0532,16.5381,11.839,37.1128,6.64424,15.6844,20.328,10.4782,5.31246,42.1958,47.7732,45.2267
3680,20.7665,17.7589,24.2701,5.22669,1.71034,15.2526,12.6375,7.88181,1.48407,26.1594,69.177,2.69969,2.75647,10.7235,39.3688,26.7524
3681,8.29813,13.6777,23.8333,13.838,6.78563,11.9506,11.6221,14.682,3.61632,22.9969,15.5273,20.1842,4.78864,10.4576,9.05613,8.45434
3682,22.3285,17.89,13.1406,10.642,2.65884,6.93847,15.7618,27.4162,3.26597,12.3406,38.7907,4.73765,18.7634,13.6978,38.9432,22.8764
3683,5.88956,16.897,7.7821,24.142,2.57925,4.75229,9.44217,14.1563,3.7037,19.9664,17.5977,2.37641,13.6971,5.81184,51.1568,13.0659
3684,5.78113,23.3541,7.62374,14.899,4.77146,15.222,4.33954,24.7611,11.4397,22.3034,11.6876,24.603,2.62825,5.67682,87.3544,75.1308
3685,5.92546,26.9259,21.3901,19.9412,5.98508,9.11407,15.0858,13.5105,3.21878,24.2158,13.96,2.728,19.7014,4.55722,37.5684,26.3334
3686,3.82492,9.27923,22.4564,12.7535,5.03754,9.22102,13.5701,18.6005,13.8155,24.004,51.2945,3.00536,7.70128,18.1401,40.9281,10.6534
3687,23.1685,24.2782,7.68585,7.40343,2.66221,9.07371,4.08459,25.991,12.7909,27.7218,17.0826,22.7342,17.1441,22.4335,18.1964,25.943
3688,8.9426,25.3859,26.7939,15.023,3.56035,13.3005,9.51182,14.4265,3.00632,28.9454,12.5312,23.4165,3.57908,5.8495,42.1346,8.82189
3689,4.53539,9.57603,40.5589,5.35449,5.54073,11.129,14.7593,11.2842,6.27137,27.7738,15.2936,24.6433,3.7981,5.25048,9.43725,59.0963
3690,23.066,103.966,8.45021,26.2345,4.30496,5.86819,7.18922,13.9944,11.4457,22.2195,21.225,7.82108,2.66125,11.69,45.3239,21.6888
3691,13.6606,23.2478,8.2761,12.1094,2.47027,11.0948,5.76553,26.1468,4.19159,21.3668,14.7301,17.0644,3.30809,5.16975,9.34222,25.7755
3692,19.0841,20.8822,87.2809,8.15115,4.90295,11.3421,13.1669,9.60014,13.3004,43.8617,12.5749,3.82721,5.46823,5.14772,38.0945,29.6619
3693,5.05261,11.6112,22.2933,14.651,7.58448,8.95104,9.45078,39.6637,2.6446,24.2742,19.7459,11.6174,4.77719,8.86729,32.67,17.2595
3694,22.4115,11.0328,9.87327,10.0648,5.70252,4.81522,14.6401,11.1147,11.9859,20.5835,12.6217,23.9201,10.5203,5.73776,37.4031,21.3749
3695,4.07523,17.4084,21.2386,7.71128,1.42717,9.67058,18.6659,10.4091,9.87629,32.9762,16.0024,2.67209,2.87491,4.99376,79.341,31.3859
3696,23.6341,11.5963,38.3989,5.24078,4.59073,10.7616,22.02,45.3282,1.38958,24.2855,18.0918,12.6414,17.0004,5.0338,11.3556,30.0958
3697,3.62862,18.2726,21.6588,4.58021,4.91683,4.81754,9.55567,4.30656,9.1767,22.7151,16.7468,2.82318,4.00384,19.1717,43.9686,40.3822
3698,3.59778,17.3476,29.5956,25.0286,4.66751,7.21654,14.0943,22.1617,5.80283,26.7192,15.3904,10.1259,3.69467,29.0929,12.8624,21.135
3699,27.4967,12.1095,26.1094,10.3831,8.13289,9.27282,8.74507,11.7222,11.6758,22.0969,17.3197,25.4143,11.3534,23.7305,47.0676,17.8676
3700,28.1128,17.8741,69.529,4.73385,7.8061,11.1323,9.6195,10.7476,17.0039,15.3496,19.4957,23.9692,2.45431,9.62865,39.7718,14.2629
3701,26.2619,18.0161,25.0736,7.27417,3.58142,12.2134,9.59914,12.0553,6.25886,36.6534,33.2695,6.31073,12.4275,4.65045,39.5298,13.3289
3702,5.29151,14.2689,18.662,7.37683,5.82333,4.40618,10.3013,14.1043,9.52167,19.646,16.9114,6.44377,5.53191,26.6255,22.1269,33.8223
3703,15.8655,13.5853,14.2536,7.41068,3.36316,7.55275,18.2724,11.4901,6.82085,27.6193,31.4665,12.589,11.7724,31.2899,46.7438,25.3987
3704,7.40186,17.3831,8.4116,10.9615,5.64569,6.81152,9.03003,2.15147,2.71951,26.8043,13.903,12.0482,3.99988,5.23219,43.3274,46.97
3705,12.8867,21.3138,19.0112,26.204,3.89375,7.63783,22.2483,11.7769,5.87716,24.4207,14.4356,14.4022,3.66836,43.1229,47.4153,30.0188
3706,10.9148,16.111,24.5732,1.52157,4.51017,7.56412,11.0957,20.0424,8.60521,9.59303,17.425,3.38631,4.83369,14.1124,9.6167,28.1709
3707,4.5511,15.8276,52.1469,7.88407,3.11077,3.7139,3.63312,33.8623,2.39758,22.487,16.7022,3.22649,3.8991,4.85042,21.1717,145.298
3708,2.30644,13.5887,23.0696,21.8634,7.2532,3.57359,15.5961,20.7888,3.73303,41.0864,16.9454,7.33824,15.928,4.12012,40.3446,21.5762
3709,7.52893,15.8384,21.6518,13.5999,2.29684,21.4142,6.50511,14.2186,8.69399,20.5207,12.2942,13.4156,9.30011,5.77314,39.7049,26.022
3710,4.55484,28.06,23.1757,25.1534,5.61341,7.15696,15.1696,52.202,16.6807,22.4476,13.1562,11.3707,2.71511,6.20725,38.6074,12.1588
3711,22.6754,14.7596,22.2072,12.0727,5.89905,7.10463,12.1961,26.518,14.0232,25.4762,16.6856,8.26987,3.10548,2.21409,15.8218,179.562
3712,6.79039,20.5424,15.1008,15.5614,5.16414,4.55345,9.60278,16.9147,9.99603,12.8172,24.8524,24.7528,5.23264,41.2305,46.7084,9.46534
3713,5.79707,35.01,22.6505,19.0417,2.87315,11.9359,16.0797,30.9006,9.95422,14.3658,13.6758,2.6278,4.69775,11.6587,39.5754,15.9299
3714,6.48752,15.9434,49.0414,12.0109,2.93999,3.91036,17.0922,10.8219,6.8879,38.3345,16.911,1.48421,2.51632,4.70091,10.6366,40.1777
3715,4.862,37.4628,21.9745,8.55148,5.75628,4.69642,16.6437,12.1848,3.31444,24.5026,57.365,25.2311,10.0756,5.34883,27.143,12.8369
3716,23.1338,10.0641,11.5391,7.19352,5.56243,9.10726,19.6993,17.391,16.1664,14.0857,16.7214,22.4873,20.6809,24.0128,36.9606,34.8012
3717,4.30683,19.4461,21.3247,7.2218,1.10099,12.024,9.86476,14.6738,3.86717,84.3033,14.6963,8.08727,5.0411,33.9769,91.4495,33.5722
3718,7.18293,17.51,53.2021,26.5726,2.35861,11.5193,9.70541,33.5432,11.1934,28.3855,14.1512,9.32532,4.88059,13.2253,47.4157,35.4275
3719,20.5804,87.3365,22.013,7.15319,4.74215,9.54836,14.2615,14.4217,13.0509,22.1704,15.5826,4.60218,4.77079,4.3683,42.6224,61.8
3720,4.03537,14.3271,33.6345,11.8932,2.71776,16.2187,16.2045,9.19846,3.41212,33.868,20.7664,4.11629,4.36879,4.61665,43.2946,24.6164
3721,9.6859,31.2687,7.29667,5.21906,3.15844,5.16883,16.6014,12.3378,3.67627,27.9413,49.2472,8.84672,4.18974,13.3099,8.97196,23.761
3722,25.7463,38.8021,22.0737,8.82377,1.04939,20.2378,21.7418,12.6092,3.81357,35.7299,15.1707,20.989,10.9335,29.0861,45.1982,27.9937
3723,5.75954,34.404,28.7204,5.42356,5.13278,11.33,20.9803,18.5256,21.0745,27.8529,17.0887,5.18518,3.72335,21.2445,18.439,21.8732
3724,6.72705,13.8428,87.4355,7.23279,7.77922,10.7919,5.60781,21.4247,15.7607,29.8051,12.9072,21.2302,1.85825,16.8312,39.5898,8.11592
3725,8.36477,13.3754,42.7443,13.3017,2.76075,22.4849,17.2959,14.1132,2.91389,20.6128,29.3946,2.91343,5.20056,8.6294,16.4826,24.3993
3726,7.39796,9.6639,128.751,25.4877,6.18526,9.41656,19.8126,5.63833,18.0608,19.748,16.2687,25.6872,13.2808,18.734,47.4028,66.2439
3727,21.4242,17.1822,18.2696,5.91853,0.38374,8.13816,22.3393,6.13427,3.06134,25.5168,19.3046,3.00619,6.21879,25.1884,42.904,15.8453
3728,10.3926,22.2285,19.4666,4.13261,5.84931,11.2908,20.6759,14.3678,5.17717,9.5955,10.6719,11.997,9.70995,10.8742,38.9574,34.758
3729,2.3571,32.812,7.41252,8.47793,2.49294,8.9834,4.01355,2.21333,4.76687,27.2062,26.1348,6.51523,15.3858,4.08538,46.2422,37.6754
3730,3.74999,17.371,16.6452,7.14666,6.54123,9.75322,20.1971,31.8218,9.64105,24.8005,22.3574,7.9251,3.59961,6.75733,24.7595,24.2187
3731,24.0252,16.4905,49.718,18.472,3.05291,5.13342,10.3748,14.0192,20.938,24.2414,15.424,7.54143,2.94725,46.0647,194.378,35.3573
3732,4.45056,24.4364,23.2685,5.44359,3.28082,9.08371,20.7095,12.3295,16.3499,22.1543,23.7142,11.5776,3.94624,4.90439,47.6651,9.41048
3733,11.9568,9.64939,21.7624,5.34939,3.9639,23.1199,7.7355,2.97194,10.3233,22.1688,32.6331,3.64343,8.86588,7.37745,36.6792,34.8834
3734,3.53216,17.443,46.411,8.67349,7.05428,9.23664,21.7234,10.0576,15.9043,89.3778,13.3551,3.83145,3.20839,8.71867,39.7937,28.9929
3735,8.94293,17.0577,29.1231,7.32396,3.96383,11.8052,10.1984,2.1436,8.18533,23.7035,14.0749,2.53114,12.3194,6.37888,9.42775,26.9711
3736,10.0386,17.4727,22.2773,9.67525,3.74585,21.0025,9.43031,2.25766,7.94808,24.6881,16.9541,9.90122,3.66044,27.8446,129.552,16.5296
3737,13.2842,17.2664,70.2128,7.29922,2.63497,16.9189,16.6418,10.6407,2.42834,20.7386,17.9047,12.0205,14.9375,8.20039,86.3868,24.6907
3738,4.02083,13.4189,23.5257,9.7839,5.91415,11.3987,13.7827,6.37492,6.88141,24.767,13.059,2.40131,4.40288,16.0164,45.8825,29.1829
3739,6.92183,27.219,19.4921,25.9669,6.06334,11.3064,9.59298,12.0799,2.71558,10.8947,17.586,19.4896,2.15061,11.69,10.4702,29.3142
3740,7.89646,15.3382,7.3592,19.1712,4.04783,7.48881,11.8946,35.6832,9.27519,25.0203,14.0599,4.87014,2.96439,9.32143,107.284,34.7662
3741,9.78575,9.35213,82.8004,24.3095,2.42124,9.54154,9.82046,11.4818,19.1141,16.384,14.6338,15.4717,21.016,17.8634,42.3013,25.842
3742,3.67898,11.3951,22.4234,11.8539,6.09931,9.63111,9.78972,50.4933,0.775148,23.355,28.9256,24.2809,9.60666,38.049,39.9374,25.3642
3743,10.5349,12.4225,8.42283,21.811,5.30318,7.66876,10.5425,9.07844,2.86534,14.5762,20.6976,4.18518,2.80572,3.28734,37.0349,26.9059
3744,6.00058,13.3142,8.71874,8.62365,2.45476,12.4271,5.46354,20.3328,14.2761,26.1917,37.2158,22.3697,2.4927,39.5461,9.5046,34.4346
3745,22.6331,14.6891,12.0106,7.30021,5.48056,26.6531,11.7064,34.9707,9.87329,26.4524,13.8038,6.0186,3.78638,36.5397,13.4061,24.9237
3746,16.2018,18.943,8.09586,12.7628,1.40235,4.6245,4.53756,53.3195,9.16355,14.9084,24.0729,18.3638,20.5583,41.9019,48.1721,52.621
3747,12.3846,10.4948,22.0744,13.7835,3.30525,5.29444,15.6856,14.0265,6.25834,30.1864,15.6007,4.32974,3.90965,9.04944,34.7948,31.6772
3748,5.17774,16.5039,7.2979,12.1394,6.09806,10.8244,11.8982,6.0735,1.89103,22.8392,67.2406,11.9379,5.0278,4.59167,39.3089,19.3238
3749,19.5858,38.9489,62.519,19.4448,5.58253,9.47428,10.9555,43.713,3.37771,20.3952,27.4672,14.327,11.1132,18.6225,38.709,17.3714
3750,14.6236,22.0709,8.35869,16.3996,6.08949,9.34436,9.54074,14.5541,5.73883,18.6771,16.1884,7.49221,2.69228,11.2058,206.554,31.7371
3751,17.4871,10.2139,36.2265,7.8439,2.7315,4.85414,15.4754,20.4709,7.32721,128.121,41.5918,23.4822,3.59864,9.48029,47.8397,28.7245
3752,18.4512,16.7313,7.34504,15.7106,2.82252,18.2088,7.89801,14.0747,2.70349,20.2108,12.3058,15.8846,5.40735,7.34057,36.0733,29.7049
3753,5.02157,86.7294,22.2247,6.92524,8.07459,6.88014,13.0732,6.94507,18.2148,22.6484,45.1315,1.88801,3.3199,25.9755,46.2128,8.36997
3754,24.705,9.97059,21.5853,7.32371,4.04429,10.6868,11.3172,35.3525,21.1505,25.043,13.0847,11.6504,4.59769,5.03985,46.4602,26.3306
3755,13.8881,83.1199,22.6201,15.5252,3.83639,4.70667,18.5036,13.3151,3.15908,21.6467,15.4401,7.81042,3.51246,5.74394,37.0239,25.0371
3756,7.2891,17.1385,23.166,5.22557,2.76475,5.61757,14.7079,10.5312,6.22732,27.4346,19.6848,15.4993,20.9558,12.7418,13.8275,25.3453
3757,4.27086,17.0192,71.2339,22.0797,6.33156,9.06976,2.05437,11.3366,9.91222,25.7999,17.4767,10.7658,4.32874,4.67294,26.224,33.6753
3758,5.5703,17.8099,48.8054,5.08236,4.6775,8.63512,11.9431,42.714,21.1795,22.4966,13.917,4.13956,20.2811,8.4429,39.3088,92.1401
3759,17.0481,14.7288,23.2055,11.9514,2.44596,7.20961,13.3125,7.27798,8.7114,158.929,17.0724,11.8698,8.12252,4.23004,48.1563,29.4193
3760,30.411,9.95125,15.7467,7.07083,4.82346,10.1241,9.41245,3.37219,0.759915,22.176,62.7204,2.71677,21.0819,4.3608,39.141,26.2168
3761,6.20783,14.7401,27.6191,7.45124,1.05247,9.25184,9.00171,19.7265,17.039,40.6289,27.2502,8.83143,20.4668,34.5061,19.3363,23.9594
3762,13.8172,28.9205,23.0592,5.41549,5.42341,3.45144,10.1806,36.9614,2.82542,129.924,14.4169,2.81947,3.94754,7.94763,22.1908,24.4633
3763,6.54179,16.4703,22.8411,9.02769,7.07863,18.5933,10.5252,12.6042,6.40119,30.984,51.7997,5.33431,4.95209,4.40062,20.4336,27.5042
3764,11.3653,106.052,23.5226,20.2616,2.93818,13.336,3.49612,4.68582,9.45585,23.1171,39.5333,25.8961,19.5252,35.5271,31.8184,8.3003
3765,4.55981,17.5066,21.0836,22.0639,2.77137,7.25488,9.94287,51.2063,19.5294,13.9506,21.1557,5.48803,15.4732,5.57285,24.2055,27.3611
3766,5.86587,10.2772,19.308,2.2439,3.27549,14.2329,3.75227,12.5809,3.49226,15.8118,16.674,10.5478,5.0224,4.80169,29.3547,26.9802
3767,3.98741,13.3222,67.0446,3.45383,4.7203,24.9296,5.82685,4.51519,6.22307,22.9465,13.9297,5.88953,10.3232,47.8453,15.0872,32.0447
3768,9.55092,17.7719,7.56874,14.2073,8.37026,20.5326,2.47528,14.1001,2.73143,19.4765,25.0641,9.37737,18.8302,23.2465,46.8269,49.5072
3769,28.2222,9.54735,95.2083,10.0347,2.77498,26.5819,9.32128,27.5745,9.98151,23.4648,16.3043,11.2249,10.9717,5.36071,9.60015,31.8261
3770,4.43932,9.2388,21.1444,16.4091,4.41317,9.95039,12.8532,11.8151,4.05129,24.01,55.2241,3.47085,17.9761,21.3492,55.1075,30.4799
3771,15.4426,17.1821,22.122,21.8064,8.63254,6.66089,5.07353,23.505,20.5392,19.7506,16.7341,21.2179,4.63728,47.2633,9.73333,30.6409
3772,27.4299,17.414,9.46807,17.0348,3.19902,7.39281,9.78245,12.3928,7.64975,29.786,11.4622,11.0368,17.4064,6.72955,12.3998,32.3231
3773,4.96533,9.62744,22.3913,22.4811,2.60156,7.02271,3.37792,10.7608,6.29387,9.83968,12.3205,21.9841,4.94991,4.11481,54.3541,25.4947
3774,4.64283,17.3477,23.0179,17.3145,5.79115,3.50553,9.70721,16.4368,10.9467,9.73773,14.8654,17.4196,7.42694,4.55011,47.613,9.8003
3775,22.8352,14.2828,34.1658,13.82,8.5239,25.9223,15.4996,14.0821,8.23542,55.9575,16.6888,19.0588,2.67758,0.989474,40.5475,30.4549
3776,3.33936,13.0861,10.9339,7.37702,4.17064,17.7092,14.3436,22.7388,5.97034,29.8633,20.2706,9.44914,12.3422,4.51495,29.207,28.2112
3777,5.44503,16.5447,17.9237,7.35566,6.80819,20.5885,6.41975,2.59072,4.54696,9.81873,14.385,9.52938,5.26694,7.98879,44.6809,209.749
3778,5.39913,18.0124,41.0133,25.8606,2.48832,7.73817,14.5295,8.15514,12.3913,21.1885,26.3406,6.21141,2.76123,45.9444,96.3453,10.1093
3779,23.3015,15.383,14.2245,7.2637,5.12294,5.27074,8.68306,37.2976,6.11448,20.2754,16.5579,11.0895,3.87784,5.53977,42.6359,31.2189
3780,28.6729,16.445,22.3613,12.0879,3.48053,16.1358,10.6776,8.66545,2.82311,30.9125,14.0787,3.69982,5.28793,10.0192,58.0099,35.3814
3781,20.0973,31.2963,23.3175,7.35921,3.48659,14.2064,8.00515,3.92564,4.13558,9.87563,13.2155,25.8294,4.77966,19.8773,27.3858,27.9254
3782,25.994,64.1796,19.1216,12.7116,6.3524,8.92914,9.718,15.417,6.28195,22.0015,46.1888,1.54889,4.63101,30.125,83.4945,9.19641
3783,5.47462,12.1465,14.8051,15.8088,6.96577,5.73037,9.84879,6.33196,16.4111,35.0698,14.756,13.8443,19.8928,4.95372,41.2423,21.3051
3784,18.058,13.7343,12.255,13.8656,5.22983,27.3174,8.32151,23.6484,3.85876,22.5236,19.8322,9.12831,3.31191,4.63011,48.6632,25.4577
3785,11.7516,18.1292,22.4184,18.0531,6.19119,6.25103,5.17985,30.9437,5.16523,21.8544,13.754,8.10946,8.77621,15.2766,16.9648,34.6596
3786,4.28943,51.4359,23.2747,7.2261,5.85091,8.81497,16.2598,13.82,5.46532,13.9106,14.0106,13.0872,9.09203,5.24535,47.7172,18.3994
3787,5.02916,20.2702,8.41306,7.96667,4.19115,7.3919,13.0489,13.6941,12.2994,25.5058,59.0461,25.7185,7.05408,10.2725,25.6667,35.384
3788,10.082,20.9741,35.7227,8.20405,2.48234,10.093,9.42765,12.3108,14.8575,13.517,66.7962,17.5869,20.9288,5.68392,43.2285,24.695
3789,20.3062,15.5063,19.5573,7.85585,2.59554,9.13572,9.66232,9.86174,12.0296,25.7643,16.4113,3.04377,3.9722,12.0466,51.0412,178.595
3790,4.40554,15.1552,19.8369,8.65634,7.87515,3.62414,22.4205,39.6755,3.09979,9.65898,16.7838,5.50985,12.8459,14.4753,9.8141,164.792
3791,25.5002,9.76962,22.2959,6.82349,6.14157,19.8371,22.6848,6.8406,2.77892,28.868,15.6217,23.1519,5.1944,4.68654,39.6889,44.0256
3792,4.33311,19.6864,26.0666,4.15355,6.0588,8.43074,21.3542,49.3974,16.377,23.5885,36.2713,11.4063,17.2642,3.17027,10.8698,23.9583
3793,14.5659,17.1645,23.9026,26.9733,8.51228,28.44,20.2955,1.88433,3.55415,11.3986,17.3219,15.3532,5.29872,11.0761,23.1839,8.776
3794,13.1634,16.4018,21.5766,7.31486,2.19019,9.83617,14.9207,14.2265,20.142,23.3381,19.4519,13.9623,6.53473,4.50504,21.272,33.388
3795,18.9687,14.7012,13.1779,12.2636,1.70445,9.1999,6.09335,12.2185,8.52897,25.6761,18.4376,9.71096,21.7615,4.55017,44.2751,25.0214
3796,3.44851,16.7151,7.77748,27.3794,3.4582,19.2852,12.4667,8.70517,1.21502,65.3648,14.263,23.4052,4.87464,5.92805,42.4522,28.2833
3797,3.80021,15.1652,17.132,10.313,4.38706,3.44948,5.74033,13.0347,10.5901,29.6153,16.3354,10.7352,14.1196,13.6487,43.194,138.644
3798,9.30487,17.8126,16.0742,27.4672,4.93755,12.4676,7.57419,14.6701,13.101,11.5442,14.0363,25.7145,14.3539,4.22137,38.2004,41.8718
3799,4.85087,18.3602,26.9296,23.9984,5.10377,17.6144,13.9589,10.8457,5.63591,32.7648,65.8481,3.92912,3.10867,5.47332,47.4624,25.3653
3800,7.75553,17.224,7.1206,9.27904,2.71881,17.7403,22.3846,11.097,2.96383,24.7311,13.9213,11.2881,4.06742,5.71809,47.3682,16.2272
3801,3.47997,9.46262,23.2283,5.4568,5.87078,8.87031,17.4328,15.2769,5.89515,10.5097,17.4987,9.03307,18.4372,4.96702,47.7597,29.1837
3802,7.89113,17.7057,21.6231,7.34598,8.73871,6.03797,4.11169,50.5928,5.93457,46.1037,13.6432,22.0801,4.25436,10.0769,11.3533,38.7361
3803,22.8606,24.0484,23.5081,25.7342,1.91781,17.8766,21.7824,14.8745,6.3021,23.93,13.8622,10.6801,4.55023,22.2406,48.1851,9.88558
3804,9.12368,18.4569,23.7591,7.69532,3.68104,13.1172,11.1402,14.4759,5.92931,28.345,33.8299,14.5109,4.84052,5.35095,45.6348,14.8503
3805,5.69932,16.5772,22.3146,25.4505,2.50466,22.1713,7.45236,29.2631,8.37671,26.4114,15.4863,23.0497,3.9231,4.05825,88.5333,23.4895
3806,4.16287,13.1611,22.4168,7.2197,3.20128,3.60447,16.9474,13.2233,2.72908,63.9781,25.5545,25.4701,12.649,13.8218,128.477,22.5003
3807,7.15145,87.1901,10.5085,26.7931,3.10013,11.5516,8.89557,54.9222,16.6048,27.8133,16.3807,24.6666,2.88477,7.07954,36.5803,55.4213
3808,22.0914,17.421,21.4379,9.52064,3.71235,3.64773,9.63658,7.97853,5.88531,52.9705,14.0699,20.1115,19.3975,16.4823,77.9541,70.8868
3809,6.11716,29.7225,60.1564,4.73806,2.49257,8.99283,9.60657,2.7129,14.6307,22.1614,19.3828,7.71425,3.01421,5.12177,11.8022,23.6134
3810,24.1281,13.2518,46.7188,7.06865,6.88761,9.77469,13.4691,11.4753,6.96661,23.4751,18.434,4.70416,1.29173,1.30982,33.9882,35.0813
3811,6.85913,13.8108,24.6422,15.2413,8.34954,12.8633,9.84342,11.9007,12.5327,102.166,18.1389,3.24598,9.33176,44.7262,59.7755,34.5128
3812,28.5761,17.7507,9.20158,6.01735,4.56362,8.39708,9.47363,8.73533,5.35686,30.6653,15.4088,22.6475,3.91486,5.45457,37.5793,23.9024
